4.673609347218695559e-02,0.000000000000000000e+00,1.000000000000000000e+00,4.500099999999999767e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.799500000000000099e+01,3.041539999999999964e+03,1.407899999999999929e+00,-9.044299999999999500e+02,-2.182630000000000109e+03,1.978500000000000014e+01,3.366999999999999993e+00,1.184900000000000064e+00,1.230700000000000045e+03,9.224400000000000377e-01,8.123400000000000176e+00,3.822999999999999732e-01,2.164800000000000058e+00,3.487299999999999844e+00,5.725999999999999979e-01
4.673609347218695559e-02,2.136685492678968082e-03,1.000213131313131276e+00,4.500099999999999767e+00,1.343434343434343585e-03,9.474747474747473698e-04,8.026767676767676107e+01,1.655555555555555669e+00,1.799125252525252705e+01,3.041488181818181602e+03,1.407631313131312956e+00,-9.045657575757575160e+02,-2.182742828282828214e+03,1.978502020202020262e+01,3.366955555555555701e+00,1.184900000000000064e+00,1.230688888888888869e+03,9.224285858585858922e-01,8.123185858585859620e+00,3.823010101010100859e-01,2.164795959595959829e+00,3.487245454545454315e+00,5.726010101010100550e-01
4.673609347218695559e-02,4.273370985357936164e-03,1.000426262626262552e+00,4.500099999999999767e+00,2.686868686868687170e-03,1.894949494949494740e-03,1.605353535353535221e+02,3.311111111111111338e+00,1.798750505050505311e+01,3.041436363636363694e+03,1.407362626262626204e+00,-9.047015151515150819e+02,-2.182855656565656773e+03,1.978504040404040509e+01,3.366911111111110966e+00,1.184900000000000064e+00,1.230677777777777919e+03,9.224171717171717466e-01,8.122971717171717287e+00,3.823020202020201985e-01,2.164791919191919156e+00,3.487190909090908786e+00,5.726020202020202232e-01
4.673609347218695559e-02,6.410056478036904246e-03,1.000639393939393829e+00,4.500099999999999767e+00,4.030303030303030755e-03,2.842424242424242218e-03,2.408030303030302832e+02,4.966666666666666785e+00,1.798375757575757561e+01,3.041384545454545332e+03,1.407093939393939230e+00,-9.048372727272726479e+02,-2.182968484848484877e+03,1.978506060606060757e+01,3.366866666666666674e+00,1.184900000000000064e+00,1.230666666666666742e+03,9.224057575757576011e-01,8.122757575757576731e+00,3.823030303030302557e-01,2.164787878787878928e+00,3.487136363636363701e+00,5.726030303030302804e-01
4.673609347218695559e-02,8.546741970715872327e-03,1.000852525252525327e+00,4.500099999999999767e+00,5.373737373737374340e-03,3.789898989898989479e-03,3.210707070707070443e+02,6.622222222222222676e+00,1.798001010101010166e+01,3.041332727272727425e+03,1.406825252525252479e+00,-9.049730303030302139e+02,-2.183081313131313436e+03,1.978508080808080649e+01,3.366822222222222383e+00,1.184900000000000064e+00,1.230655555555555566e+03,9.223943434343434555e-01,8.122543434343434399e+00,3.823040404040403684e-01,2.164783838383838255e+00,3.487081818181818171e+00,5.726040404040404486e-01
4.673609347218695559e-02,1.068342746339484041e-02,1.001065656565656603e+00,4.500099999999999767e+00,6.717171717171717925e-03,4.737373737373737174e-03,4.013383838383838338e+02,8.277777777777778567e+00,1.797626262626262772e+01,3.041280909090909063e+03,1.406556565656565505e+00,-9.051087878787877798e+02,-2.183194141414141541e+03,1.978510101010100897e+01,3.366777777777777647e+00,1.184900000000000064e+00,1.230644444444444389e+03,9.223829292929293100e-01,8.122329292929293842e+00,3.823050505050504810e-01,2.164779797979798026e+00,3.487027272727272642e+00,5.726050505050505057e-01
4.673609347218695559e-02,1.282011295607380849e-02,1.001278787878787879e+00,4.500099999999999767e+00,8.060606060606061510e-03,5.684848484848484436e-03,4.816060606060605664e+02,9.933333333333333570e+00,1.797251515151515378e+01,3.041229090909090701e+03,1.406287878787878753e+00,-9.052445454545454595e+02,-2.183306969696969645e+03,1.978512121212121144e+01,3.366733333333333356e+00,1.184900000000000064e+00,1.230633333333333439e+03,9.223715151515151645e-01,8.122115151515151510e+00,3.823060606060605937e-01,2.164775757575757797e+00,3.486972727272727113e+00,5.726060606060605629e-01
4.673609347218695559e-02,1.495679844875277657e-02,1.001491919191919155e+00,4.500099999999999767e+00,9.404040404040404227e-03,6.632323232323231697e-03,5.618737373737372991e+02,1.158888888888889035e+01,1.796876767676767628e+01,3.041177272727272793e+03,1.406019191919191780e+00,-9.053803030303030255e+02,-2.183419797979798204e+03,1.978514141414141392e+01,3.366688888888889064e+00,1.184900000000000064e+00,1.230622222222222263e+03,9.223601010101010189e-01,8.121901010101010954e+00,3.823070707070707064e-01,2.164771717171717125e+00,3.486918181818181584e+00,5.726070707070707311e-01
4.673609347218695559e-02,1.709348394143174465e-02,1.001705050505050432e+00,4.500099999999999767e+00,1.074747474747474868e-02,7.579797979797978959e-03,6.421414141414140886e+02,1.324444444444444535e+01,1.796502020202020233e+01,3.041125454545454431e+03,1.405750505050505028e+00,-9.055160606060605915e+02,-2.183532626262626309e+03,1.978516161616161639e+01,3.366644444444444328e+00,1.184900000000000064e+00,1.230611111111111086e+03,9.223486868686868734e-01,8.121686868686868621e+00,3.823080808080807635e-01,2.164767676767676896e+00,3.486863636363636054e+00,5.726080808080807882e-01
4.673609347218695559e-02,1.923016943411071100e-02,1.001918181818181708e+00,4.500099999999999767e+00,1.209090909090909313e-02,8.527272727272727088e-03,7.224090909090908781e+02,1.490000000000000036e+01,1.796127272727272839e+01,3.041073636363636524e+03,1.405481818181818054e+00,-9.056518181818181574e+02,-2.183645454545454868e+03,1.978518181818181887e+01,3.366600000000000037e+00,1.184900000000000064e+00,1.230600000000000136e+03,9.223372727272727278e-01,8.121472727272728065e+00,3.823090909090908762e-01,2.164763636363636223e+00,3.486809090909090969e+00,5.726090909090909564e-01
