4.647275760942812250e-02,0.000000000000000000e+00,1.000000000000000000e+00,4.500099999999999767e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,3.235659999999999854e+03,1.388900000000000023e+00,-8.744700000000000273e+02,-2.170449999999999818e+03,2.075900000000000034e+01,4.303899999999999615e+00,1.160700000000000065e+00,1.226500000000000000e+03,9.828400000000000469e-01,1.077330000000000076e+01,3.926000000000000045e-01,2.129799999999999915e+00,3.517399999999999860e+00,5.950999999999999623e-01
4.647275760942812250e-02,2.000602228586003620e-03,1.000209090909090826e+00,4.500099999999999767e+00,1.353535353535353664e-03,9.313131313131313947e-04,8.148888888888888005e+01,1.653535353535353414e+00,1.799631313131312993e+01,3.235610808080808056e+03,1.388637373737373837e+00,-8.746053535353535153e+02,-2.170564141414141432e+03,2.075902020202020282e+01,4.303861616161615444e+00,1.160700000000000065e+00,1.226489898989899075e+03,9.828292929292929969e-01,1.077313232323232484e+01,3.925989898989898919e-01,2.129795959595959687e+00,3.517351515151514896e+00,5.951010101010100195e-01
4.647275760942812250e-02,4.001204457172007241e-03,1.000418181818181873e+00,4.500099999999999767e+00,2.707070707070707329e-03,1.862626262626262789e-03,1.629777777777777601e+02,3.307070707070706828e+00,1.799262626262626341e+01,3.235561616161615802e+03,1.388374747474747428e+00,-8.747407070707071171e+02,-2.170678282828282590e+03,2.075904040404040529e+01,4.303823232323232162e+00,1.160700000000000065e+00,1.226479797979797922e+03,9.828185858585859469e-01,1.077296464646464713e+01,3.925979797979797792e-01,2.129791919191919014e+00,3.517303030303030376e+00,5.951020202020201877e-01
4.647275760942812250e-02,6.001806685758011295e-03,1.000627272727272699e+00,4.500099999999999767e+00,4.060606060606061427e-03,2.793939393939394184e-03,2.444666666666666401e+02,4.960606060606060019e+00,1.798893939393939334e+01,3.235512424242424004e+03,1.388112121212121242e+00,-8.748760606060606051e+02,-2.170792424242424204e+03,2.075906060606060777e+01,4.303784848484847991e+00,1.160700000000000065e+00,1.226469696969696997e+03,9.828078787878787859e-01,1.077279696969697120e+01,3.925969696969697220e-01,2.129787878787878785e+00,3.517254545454545411e+00,5.951030303030302449e-01
4.647275760942812250e-02,8.002408914344014482e-03,1.000836363636363524e+00,4.500099999999999767e+00,5.414141414141414657e-03,3.725252525252525579e-03,3.259555555555555202e+02,6.614141414141413655e+00,1.798525252525252682e+01,3.235463232323232205e+03,1.387849494949495055e+00,-8.750114141414142068e+02,-2.170906565656565363e+03,2.075908080808080669e+01,4.303746464646463821e+00,1.160700000000000065e+00,1.226459595959596072e+03,9.827971717171717358e-01,1.077262929292929350e+01,3.925959595959596093e-01,2.129783838383838113e+00,3.517206060606060447e+00,5.951040404040404130e-01
4.647275760942812250e-02,1.000301114293001767e-02,1.001045454545454572e+00,4.500099999999999767e+00,6.767676767676767888e-03,4.656565656565657407e-03,4.074444444444444002e+02,8.267676767676766403e+00,1.798156565656565675e+01,3.235414040404040406e+03,1.387586868686868646e+00,-8.751467676767676949e+02,-2.171020707070706976e+03,2.075910101010100917e+01,4.303708080808080538e+00,1.160700000000000065e+00,1.226449494949494920e+03,9.827864646464646858e-01,1.077246161616161757e+01,3.925949494949494967e-01,2.129779797979797884e+00,3.517157575757575483e+00,5.951050505050504702e-01
4.647275760942812250e-02,1.200361337151602259e-02,1.001254545454545397e+00,4.500099999999999767e+00,8.121212121212122853e-03,5.587878787878788368e-03,4.889333333333332803e+02,9.921212121212120039e+00,1.797787878787878668e+01,3.235364848484848153e+03,1.387324242424242460e+00,-8.752821212121211829e+02,-2.171134848484848135e+03,2.075912121212121164e+01,4.303669696969696368e+00,1.160700000000000065e+00,1.226439393939393995e+03,9.827757575757576358e-01,1.077229393939393987e+01,3.925939393939393840e-01,2.129775757575757655e+00,3.517109090909090963e+00,5.951060606060605274e-01
4.647275760942812250e-02,1.400421560010202578e-02,1.001463636363636445e+00,4.500099999999999767e+00,9.474747474747476084e-03,6.519191919191919329e-03,5.704222222222222172e+02,1.157474747474747367e+01,1.797419191919192016e+01,3.235315656565656354e+03,1.387061616161616273e+00,-8.754174747474747846e+02,-2.171248989898989748e+03,2.075914141414141412e+01,4.303631313131313085e+00,1.160700000000000065e+00,1.226429292929292842e+03,9.827650505050505858e-01,1.077212626262626394e+01,3.925929292929292713e-01,2.129771717171716983e+00,3.517060606060605998e+00,5.951070707070706955e-01
4.647275760942812250e-02,1.600481782868802896e-02,1.001672727272727270e+00,4.500099999999999767e+00,1.082828282828282931e-02,7.450505050505051158e-03,6.519111111111110404e+02,1.322828282828282731e+01,1.797050505050505009e+01,3.235266464646464556e+03,1.386798989898989864e+00,-8.755528282828282727e+02,-2.171363131313131362e+03,2.075916161616161659e+01,4.303592929292928915e+00,1.160700000000000065e+00,1.226419191919191917e+03,9.827543434343434248e-01,1.077195858585858623e+01,3.925919191919192142e-01,2.129767676767676754e+00,3.517012121212121034e+00,5.951080808080807527e-01
4.647275760942812250e-02,1.800542005727403388e-02,1.001881818181818096e+00,4.500099999999999767e+00,1.218181818181818254e-02,8.381818181818182986e-03,7.333999999999998636e+02,1.488181818181818095e+01,1.796681818181818358e+01,3.235217272727272757e+03,1.386536363636363678e+00,-8.756881818181818744e+02,-2.171477272727272521e+03,2.075918181818181907e+01,4.303554545454544744e+00,1.160700000000000065e+00,1.226409090909090992e+03,9.827436363636363748e-01,1.077179090909091030e+01,3.925909090909091015e-01,2.129763636363636081e+00,3.516963636363636070e+00,5.951090909090909209e-01
