0.095088	0.000000	0.000000
0.095088	0.001435	0.000000
0.095088	0.002871	0.000000
0.095088	0.004306	0.000000
0.095088	0.005741	0.000000
0.095088	0.007176	0.000000
0.095088	0.008612	0.000000
0.095088	0.010047	0.000000
0.095088	0.011482	0.000000
0.095088	0.012917	0.000000
0.095088	0.014353	0.000000
0.095088	0.015788	0.000000
0.095088	0.017223	0.000000
0.095088	0.018659	0.000000
0.095088	0.020094	0.000000
0.095088	0.021529	0.000000
0.095088	0.022964	0.000000
0.095088	0.024400	0.000000
0.095088	0.025835	0.000000
0.095088	0.027270	0.000000
0.095088	0.028705	0.000000
0.095088	0.030141	0.000000
0.095088	0.031576	0.000000
0.095088	0.033011	0.000000
0.095088	0.034447	0.000000
0.095088	0.035882	0.000000
0.095088	0.037317	0.000000
0.095088	0.038752	0.000000
0.095088	0.040188	0.000000
0.095088	0.041623	0.000000
0.095088	0.043058	0.000000
0.095088	0.044493	0.000000
0.095088	0.045929	0.000000
0.095088	0.047364	0.000000
0.095088	0.048799	0.000000
0.095088	0.050235	0.000000
0.095088	0.051670	0.000000
0.095088	0.053105	0.000000
0.095088	0.054540	0.000000
0.095088	0.055976	0.000000
0.095088	0.057411	0.000000
0.095088	0.058846	0.000000
0.095088	0.060281	0.000000
0.095088	0.061717	0.000000
0.095088	0.063152	0.000000
0.095088	0.064587	0.000000
0.095088	0.066023	0.000000
0.095088	0.067458	0.000000
0.095088	0.068893	0.000000
0.095088	0.070328	0.000000
0.095088	0.071764	0.000000
0.095088	0.073199	0.000000
0.095088	0.074634	0.000000
0.095088	0.076069	0.000000
0.095088	0.077505	0.000000
0.095088	0.078940	0.000000
0.095088	0.080375	0.000000
0.095088	0.081811	0.000000
0.095088	0.083246	0.000000
0.095088	0.084681	0.000000
0.095088	0.086116	0.000000
0.095088	0.087552	0.000000
0.095088	0.088987	0.000000
0.095088	0.090422	0.000000
0.095088	0.091857	0.000000
0.095088	0.093293	0.000000
0.095088	0.094728	0.000000
0.095088	0.096163	0.000000
0.095088	0.097599	0.000000
0.095088	0.099034	0.000000
0.095088	0.100469	0.000000
0.095088	0.101904	0.000000
0.095088	0.103340	0.000000
0.095088	0.104775	0.000000
0.095088	0.106210	0.000000
0.095088	0.107645	0.000000
0.095088	0.109081	0.000000
0.095088	0.110516	0.000000
0.095088	0.111951	0.000000
0.095088	0.113387	0.000000
0.095088	0.114822	0.000000
0.095088	0.116257	0.000000
0.095088	0.117692	0.000000
0.095088	0.119128	0.000000
0.095088	0.120563	0.000000
0.095088	0.121998	0.000000
0.095088	0.123433	0.000000
0.095088	0.124869	0.000000
0.095088	0.126304	0.000000
0.095088	0.127739	0.000000
0.095088	0.129175	0.000000
0.095088	0.130610	0.000000
0.095088	0.132045	0.000000
0.095088	0.133480	0.000000
0.095088	0.134916	0.000000
0.095088	0.136351	0.000000
0.095088	0.137786	0.000000
0.095088	0.139221	0.000000
0.095088	0.140657	0.000000
0.095088	0.142092	0.000000
0.095088	0.143527	0.000000
0.095088	0.144963	0.000000
0.095088	0.146398	0.000000
0.095088	0.147833	0.000000
0.095088	0.149268	0.000000
0.095088	0.150704	0.000000
0.095088	0.152139	0.000000
0.095088	0.153574	0.000000
0.095088	0.155009	0.000000
