0.102088	0.000000	-0.000750
0.102088	0.001435	-0.000750
0.102088	0.002871	-0.000750
0.102088	0.004306	-0.000750
0.102088	0.005741	-0.000750
0.102088	0.007176	-0.000750
0.102088	0.008612	-0.000750
0.102088	0.010047	-0.000750
0.102088	0.011482	-0.000750
0.102088	0.012917	-0.000750
0.102088	0.014353	-0.000750
0.102088	0.015788	-0.000750
0.102088	0.017223	-0.000750
0.102088	0.018659	-0.000750
0.102088	0.020094	-0.000750
0.102088	0.021529	-0.000750
0.102088	0.022964	-0.000750
0.102088	0.024400	-0.000750
0.102088	0.025835	-0.000750
0.102088	0.027270	-0.000750
0.102088	0.028705	-0.000750
0.102088	0.030141	-0.000750
0.102088	0.031576	-0.000750
0.102088	0.033011	-0.000750
0.102088	0.034447	-0.000750
0.102088	0.035882	-0.000750
0.102088	0.037317	-0.000750
0.102088	0.038752	-0.000750
0.102088	0.040188	-0.000750
0.102088	0.041623	-0.000750
0.102088	0.043058	-0.000750
0.102088	0.044493	-0.000750
0.102088	0.045929	-0.000750
0.102088	0.047364	-0.000750
0.102088	0.048799	-0.000750
0.102088	0.050235	-0.000750
0.102088	0.051670	-0.000750
0.102088	0.053105	-0.000750
0.102088	0.054540	-0.000750
0.102088	0.055976	-0.000750
0.102088	0.057411	-0.000750
0.102088	0.058846	-0.000750
0.102088	0.060281	-0.000750
0.102088	0.061717	-0.000750
0.102088	0.063152	-0.000750
0.102088	0.064587	-0.000750
0.102088	0.066023	-0.000750
0.102088	0.067458	-0.000750
0.102088	0.068893	-0.000750
0.102088	0.070328	-0.000750
0.102088	0.071764	-0.000750
0.102088	0.073199	-0.000750
0.102088	0.074634	-0.000750
0.102088	0.076069	-0.000750
0.102088	0.077505	-0.000750
0.102088	0.078940	-0.000750
0.102088	0.080375	-0.000750
0.102088	0.081811	-0.000750
0.102088	0.083246	-0.000750
0.102088	0.084681	-0.000750
0.102088	0.086116	-0.000750
0.102088	0.087552	-0.000750
0.102088	0.088987	-0.000750
0.102088	0.090422	-0.000750
0.102088	0.091857	-0.000750
0.102088	0.093293	-0.000750
0.102088	0.094728	-0.000750
0.102088	0.096163	-0.000750
0.102088	0.097599	-0.000750
0.102088	0.099034	-0.000750
0.102088	0.100469	-0.000750
0.102088	0.101904	-0.000750
0.102088	0.103340	-0.000750
0.102088	0.104775	-0.000750
0.102088	0.106210	-0.000750
0.102088	0.107645	-0.000750
0.102088	0.109081	-0.000750
0.102088	0.110516	-0.000750
0.102088	0.111951	-0.000750
0.102088	0.113387	-0.000750
0.102088	0.114822	-0.000750
0.102088	0.116257	-0.000750
0.102088	0.117692	-0.000750
0.102088	0.119128	-0.000750
0.102088	0.120563	-0.000750
0.102088	0.121998	-0.000750
0.102088	0.123433	-0.000750
0.102088	0.124869	-0.000750
0.102088	0.126304	-0.000750
0.102088	0.127739	-0.000750
0.102088	0.129175	-0.000750
0.102088	0.130610	-0.000750
0.102088	0.132045	-0.000750
0.102088	0.133480	-0.000750
0.102088	0.134916	-0.000750
0.102088	0.136351	-0.000750
0.102088	0.137786	-0.000750
0.102088	0.139221	-0.000750
0.102088	0.140657	-0.000750
0.102088	0.142092	-0.000750
0.102088	0.143527	-0.000750
0.102088	0.144963	-0.000750
0.102088	0.146398	-0.000750
0.102088	0.147833	-0.000750
0.102088	0.149268	-0.000750
0.102088	0.150704	-0.000750
0.102088	0.152139	-0.000750
0.102088	0.153574	-0.000750
0.102088	0.155009	-0.000750
0.102088	0.156445	-0.000750
0.102088	0.157880	-0.000750
0.102088	0.159315	-0.000750
0.102088	0.160751	-0.000750
0.102088	0.162186	-0.000750
0.102088	0.163621	-0.000750
0.102088	0.165056	-0.000750
0.102088	0.166492	-0.000750
0.102088	0.167927	-0.000750
0.102088	0.169362	-0.000750
0.102088	0.170797	-0.000750
0.102088	0.172233	-0.000750
0.102088	0.173668	-0.000750
0.102088	0.175103	-0.000750
0.102088	0.176539	-0.000750
0.102088	0.177974	-0.000750
0.102059	0.180792	-0.000750
0.101970	0.183610	-0.000750
0.101821	0.186428	-0.000750
0.101614	0.189246	-0.000750
0.101346	0.192064	-0.000750
0.101018	0.194882	-0.000750
0.100629	0.197700	-0.000750
0.100180	0.200518	-0.000750
0.099668	0.203336	-0.000750
0.099094	0.206154	-0.000750
0.098457	0.208972	-0.000750
0.097755	0.211790	-0.000750
0.096988	0.214608	-0.000750
0.096154	0.217426	-0.000750
0.095252	0.220243	-0.000750
0.094281	0.223061	-0.000750
0.093240	0.225879	-0.000750
0.092125	0.228697	-0.000750
0.090936	0.231515	-0.000750
0.089670	0.234333	-0.000750
0.088325	0.237151	-0.000750
0.086898	0.239969	-0.000750
0.085386	0.242787	-0.000750
0.083785	0.245605	-0.000750
0.082093	0.248423	-0.000750
0.080304	0.251241	-0.000750
0.078415	0.254059	-0.000750
0.076447	0.256877	-0.000750
0.073693	0.259695	-0.000750
0.070986	0.262513	-0.000750
0.068390	0.265331	-0.000750
0.065897	0.268149	-0.000750
0.063541	0.270967	-0.000750
0.061439	0.273785	-0.000750
0.059583	0.276603	-0.000750
0.057942	0.279421	-0.000750
0.056495	0.282239	-0.000750
0.055225	0.285057	-0.000750
0.054117	0.287875	-0.000750
0.053162	0.290693	-0.000750
0.052353	0.293511	-0.000750
0.051682	0.296329	-0.000750
0.051147	0.299147	-0.000750
0.050743	0.301965	-0.000750
0.050469	0.304783	-0.000750
0.050321	0.307601	-0.000750
0.050263	0.310419	-0.000750
0.050333	0.310643	-0.000750
0.050557	0.313237	-0.000750
0.051083	0.316055	-0.000750
0.051946	0.318873	-0.000750
0.053206	0.321691	-0.000750
0.054958	0.324509	-0.000750
0.056987	0.327327	-0.000750
0.059106	0.330145	-0.000750
0.061277	0.332963	-0.000750
0.063324	0.335780	-0.000750
0.065266	0.338598	-0.000750
0.067118	0.341416	-0.000750
0.068890	0.344234	-0.000750
0.070593	0.347052	-0.000750
0.072234	0.349870	-0.000750
0.073642	0.352688	-0.000750
0.074974	0.355506	-0.000750
0.076266	0.358324	-0.000750
0.077522	0.361142	-0.000750
0.078743	0.363960	-0.000750
0.079934	0.366778	-0.000750
0.081096	0.369596	-0.000750
0.082230	0.372414	-0.000750
0.083340	0.375232	-0.000750
0.084426	0.378050	-0.000750
0.085491	0.380868	-0.000750
0.086534	0.383686	-0.000750
0.087558	0.386504	-0.000750
0.088563	0.389322	-0.000750
0.089551	0.392140	-0.000750
0.090522	0.394958	-0.000750
0.091477	0.397776	-0.000750
0.092417	0.400594	-0.000750
0.093343	0.403412	-0.000750
0.094255	0.406230	-0.000750
0.095154	0.409048	-0.000750
0.096040	0.411866	-0.000750
0.096914	0.414684	-0.000750
0.097776	0.417502	-0.000750
0.098628	0.420320	-0.000750
0.099468	0.423138	-0.000750
0.100298	0.425956	-0.000750
0.101119	0.428774	-0.000750
0.101929	0.431592	-0.000750
0.102731	0.434410	-0.000750
0.103523	0.437228	-0.000750
0.104307	0.440046	-0.000750
0.105082	0.442864	-0.000750
0.105849	0.445682	-0.000750
0.106608	0.448500	-0.000750
0.107360	0.451318	-0.000750
0.108104	0.454135	-0.000750
0.108841	0.456953	-0.000750
0.109571	0.459771	-0.000750
0.110294	0.462589	-0.000750
0.111011	0.465407	-0.000750
0.111721	0.468225	-0.000750
0.112425	0.471043	-0.000750
0.113122	0.473861	-0.000750
0.113814	0.476679	-0.000750
0.114500	0.479497	-0.000750
0.115180	0.482315	-0.000750
0.115855	0.485133	-0.000750
0.116525	0.487951	-0.000750
0.117189	0.490769	-0.000750
0.117848	0.493587	-0.000750
0.118502	0.496405	-0.000750
0.119151	0.499223	-0.000750
0.119795	0.502041	-0.000750
