2.339999999999999858e+00,0.000000000000000000e+00
2.339999999999999858e+00,3.796250825645661880e-02
2.339999999999999858e+00,7.592501651291323761e-02
2.339999999999999858e+00,1.138875247693698495e-01
2.339999999999999858e+00,1.518500330258264752e-01
2.339999999999999858e+00,1.898125412822830871e-01
2.339999999999999858e+00,2.277750495387396990e-01
2.339999999999999858e+00,2.657375577951963108e-01
2.339999999999999858e+00,3.037000660516529504e-01
2.339999999999999858e+00,3.416625743081095901e-01
2.339999999999999858e+00,3.796250825645661742e-01
2.339999999999999858e+00,4.175875908210228138e-01
2.339999999999999858e+00,4.555500990774793979e-01
2.339999999999999858e+00,4.935126073339359820e-01
2.339999999999999858e+00,5.314751155903926216e-01
2.339999999999999858e+00,5.694376238468492613e-01
2.339999999999999858e+00,6.074001321033059009e-01
2.339999999999999858e+00,6.453626403597625405e-01
2.339999999999999858e+00,6.833251486162191801e-01
2.339999999999999858e+00,7.212876568726758197e-01
2.339999999999999858e+00,7.592501651291323483e-01
2.339999999999999858e+00,7.972126733855889880e-01
2.339999999999999858e+00,8.351751816420456276e-01
2.339999999999999858e+00,8.731376898985021562e-01
2.339999999999999858e+00,9.111001981549587958e-01
2.339999999999999858e+00,9.490627064114154354e-01
2.339999999999999858e+00,9.870252146678719640e-01
2.339999999999999858e+00,1.024987722924328715e+00
2.339999999999999858e+00,1.062950231180785243e+00
2.339999999999999858e+00,1.100912739437241994e+00
2.339999999999999858e+00,1.138875247693698523e+00
2.339999999999999858e+00,1.176837755950155051e+00
2.339999999999999858e+00,1.214800264206611802e+00
2.339999999999999858e+00,1.252762772463068552e+00
2.339999999999999858e+00,1.290725280719525081e+00
2.339999999999999858e+00,1.328687788975981610e+00
2.339999999999999858e+00,1.366650297232438360e+00
2.339999999999999858e+00,1.404612805488894889e+00
2.339999999999999858e+00,1.442575313745351639e+00
2.339999999999999858e+00,1.480537822001808168e+00
2.339999999999999858e+00,1.518500330258264697e+00
2.339999999999999858e+00,1.556462838514721447e+00
2.339999999999999858e+00,1.594425346771177976e+00
2.339999999999999858e+00,1.632387855027634505e+00
2.339999999999999858e+00,1.670350363284091255e+00
2.339999999999999858e+00,1.708312871540547784e+00
2.339999999999999858e+00,1.746275379797004312e+00
2.339999999999999858e+00,1.784237888053461063e+00
2.339999999999999858e+00,1.822200396309917592e+00
2.339999999999999858e+00,1.860162904566374120e+00
2.339999999999999858e+00,1.898125412822830871e+00
2.339999999999999858e+00,1.936087921079287399e+00
2.339999999999999858e+00,1.974050429335743928e+00
2.339999999999999858e+00,2.012012937592200679e+00
2.339999999999999858e+00,2.049975445848657429e+00
2.339999999999999858e+00,2.087937954105114180e+00
2.339999999999999858e+00,2.125900462361570487e+00
2.339999999999999858e+00,2.163862970618027237e+00
2.339999999999999858e+00,2.201825478874483988e+00
2.339999999999999858e+00,2.239787987130940294e+00
2.339999999999999858e+00,2.277750495387397045e+00
2.339999999999999858e+00,2.315713003643853796e+00
2.339999999999999858e+00,2.353675511900310102e+00
2.339999999999999858e+00,2.391638020156766853e+00
2.339999999999999858e+00,2.429600528413223604e+00
2.339999999999999858e+00,2.467563036669680354e+00
2.339999999999999858e+00,2.505525544926137105e+00
2.339999999999999858e+00,2.543488053182593411e+00
2.339999999999999858e+00,2.581450561439050162e+00
2.339999999999999858e+00,2.619413069695506913e+00
2.339999999999999858e+00,2.657375577951963219e+00
2.339999999999999858e+00,2.695338086208419970e+00
2.339999999999999858e+00,2.733300594464876720e+00
2.339999999999999858e+00,2.771263102721333027e+00
